time,pm1,pm25,pm10,temperature,humidite
2025-12-12T20:00:00.000Z,4.945378151260504,7.01050420168067,10.931092436974792,26.018991596638646,43.5352100840336
2025-12-12T21:00:00.000Z,4.6025,6.340555555555562,9.555000000000005,26.24827777777778,43.14616666666665
2025-12-12T22:00:00.000Z,4.496388888888889,5.920277777777779,8.010000000000002,26.29419444444445,43.24369444444447
2025-12-12T23:00:00.000Z,4.8597222222222225,6.8144444444444465,10.488055555555553,26.415861111111102,43.060277777777806
2025-12-13T00:00:00.000Z,5.077499999999996,6.840555555555558,11.285,26.431638888888887,43.32463888888891
2025-12-13T01:00:00.000Z,5.7119444444444465,8.434444444444447,16.171944444444453,27.050472222222254,41.567527777777784
2025-12-13T02:00:00.000Z,5.331111111111112,7.196666666666671,10.64555555555556,26.948861111111082,41.1111388888889
2025-12-13T03:00:00.000Z,4.980277777777778,6.975277777777777,10.019999999999996,26.636499999999973,41.51452777777779
2025-12-13T04:00:00.000Z,4.7436111111111146,6.331111111111113,9.350555555555554,26.531138888888897,41.752777777777766
2025-12-13T05:00:00.000Z,4.481111111111105,5.94611111111111,7.8444444444444485,26.44183333333331,41.757611111111096
2025-12-13T06:00:00.000Z,4.130555555555552,5.243333333333335,7.124722222222225,26.25299999999998,42.01283333333333
2025-12-13T07:00:00.000Z,3.8869444444444445,5.104444444444447,7.785555555555561,26.232083333333318,42.0513888888889
2025-12-13T08:00:00.000Z,3.6283333333333343,4.691944444444447,6.2788888888888925,26.095805555555575,42.065805555555585
2025-12-13T09:00:00.000Z,3.544722222222221,4.682500000000002,7.2061111111111105,25.989555555555565,42.20319444444446
2025-12-13T10:00:00.000Z,4.611944444444446,6.5805555555555495,12.584722222222235,26.01422222222218,41.63361111111108
2025-12-13T11:00:00.000Z,4.932777777777775,6.774722222222213,10.039166666666658,25.974833333333294,40.7734444444444
2025-12-13T12:00:00.000Z,5.140555555555556,7.064444444444441,10.867777777777771,25.890416666666663,40.35347222222228
2025-12-13T13:00:00.000Z,5.203333333333332,7.198611111111116,10.671666666666663,25.867361111111112,39.764555555555575
2025-12-13T14:00:00.000Z,5.841111111111112,8.07805555555555,11.747499999999986,25.795027777777804,39.187638888888884
2025-12-13T15:00:00.000Z,6.354166666666667,8.687500000000002,13.061666666666653,25.697083333333286,38.80188888888888
2025-12-13T16:00:00.000Z,6.029722222222225,8.280833333333332,12.37805555555555,25.70563888888886,38.82291666666665
2025-12-13T17:00:00.000Z,5.076666666666671,7.106388888888888,11.556388888888897,26.95202777777776,39.30233333333334
2025-12-13T18:00:00.000Z,4.379722222222225,6.1955555555555595,9.485555555555553,27.860750000000003,38.98027777777779
2025-12-13T19:00:00.000Z,3.879166666666666,5.311111111111108,7.637777777777774,28.038861111111125,39.41475
2025-12-13T20:00:00.000Z,5.270555555555554,7.152222222222224,10.60083333333333,28.324194444444448,40.47197222222222
2025-12-13T21:00:00.000Z,8.186111111111103,11.240833333333335,16.004444444444445,28.18286111111113,39.56388888888886
2025-12-13T22:00:00.000Z,10.70138888888889,14.602499999999988,20.23138888888888,27.53047222222222,39.552027777777795
2025-12-13T23:00:00.000Z,10.972777777777775,14.435833333333328,19.398611111111123,27.185638888888892,39.37869444444443
2025-12-14T00:00:00.000Z,10.869444444444447,14.25138888888887,18.151666666666667,26.823222222222228,39.41033333333332
2025-12-14T01:00:00.000Z,10.459166666666652,13.865277777777774,18.03527777777778,26.622500000000006,39.26891666666663
2025-12-14T02:00:00.000Z,10.022222222222224,13.225555555555555,16.374444444444453,26.361555555555565,39.33491666666669
2025-12-14T03:00:00.000Z,9.45305555555556,12.533333333333333,15.428055555555567,25.988999999999976,39.68641666666662
2025-12-14T04:00:00.000Z,8.84416666666667,11.580277777777777,14.101388888888891,25.78597222222223,39.77236111111115
2025-12-14T05:00:00.000Z,8.181666666666661,10.669999999999998,12.53666666666668,25.617944444444433,39.801111111111155
2025-12-14T06:00:00.000Z,7.615277777777778,9.73555555555556,11.191666666666666,25.454055555555527,39.85680555555553
2025-12-14T07:00:00.000Z,7.018333333333332,9.286388888888887,10.992777777777784,25.313805555555593,39.866638888888865
2025-12-14T08:00:00.000Z,6.529444444444448,8.367222222222216,9.876944444444444,25.192138888888884,39.85916666666667
2025-12-14T09:00:00.000Z,5.930555555555559,7.6230555555555535,8.91833333333334,25.076527777777816,39.833916666666646
2025-12-14T10:00:00.000Z,5.366388888888888,6.9183333333333294,7.861111111111101,25.034472222222238,39.731638888888895
2025-12-14T11:00:00.000Z,4.878611111111111,6.391388888888891,7.664999999999997,25.075805555555554,39.604
2025-12-14T12:00:00.000Z,20.12611111111109,28.962777777777777,42.79499999999997,25.08394444444447,39.578888888888876
2025-12-14T13:00:00.000Z,30.382499999999997,43.923333333333325,63.07805555555559,25.042333333333353,39.5440277777778
2025-12-14T14:00:00.000Z,34.211111111111094,49.33416666666668,71.32333333333328,24.93813888888885,39.62383333333333
2025-12-14T15:00:00.000Z,34.666666666666714,49.51583333333328,70.17222222222226,24.89411111111111,39.56241666666664
2025-12-14T16:00:00.000Z,43.884444444444426,62.86333333333335,89.26972222222219,24.958527777777782,39.606444444444456
2025-12-14T17:00:00.000Z,41.53777777777779,59.55388888888891,81.34972222222224,26.42544444444446,39.68677777777777
2025-12-14T18:00:00.000Z,41.08250000000001,57.90583333333333,77.76416666666664,27.507361111111084,38.93052777777777
2025-12-14T19:00:00.000Z,41.12138888888888,58.6127777777778,77.90527777777775,27.926527777777792,38.32313888888886
